46, 1001
Ann Middlebrook
NOAA ESRL CSD
C-ToF AMS Instrument 
SENEX 2013
1, 1
2013, 06, 11, 2014, 02, 10
1
AOCTimewave, seconds_past_midnight, AOCTimewave
7
1, 1, 1, 1, 1, 1, 1
-9999, -9999, -9999, -9999, -9999, -9999, -9999
AMS_SO4, microgram_per_standard_cubic_meter_of_air, AMSSulfate
AMS_NO3, microgram_per_standard_cubic_meter_of_air, AMSNitrate
AMS_NH4, microgram_per_standard_cubic_meter_of_air, AMSAmmonium
AMS_Org, microgram_per_standard_cubic_meter_of_air, AMSOrganic
AMS_Chl, microgram_per_standard_cubic_meter_of_air, AMSChloride
AMS_Total, microgram_per_standard_cubic_meter_of_air, AMSTotal
AMS_SiliconeFlag, none, AMSSiliconeFlag
5
Data are 10 second averages, given with the AMS mid-time timestamp. 
New ionization efficiency calibrations and composition dependend collection efficiencies have been applied.
Data have been time-aligned with vfine.
Flag provided for times when silicone was present and those data points were removed.
Flags for higher uncertainty or in-cloud data are not included. 
20
PI_CONTACT_INFO: Email: Ann.M.Middlebrook@noaa.gov
PLATFORM: Platform: NOAA WP-3D
LOCATION: Location: The aircraft was stationed in Smyrna, TN. Aircraft location information is in AircraftPos file.
ASSOCIATED_DATA: N/A
INSTRUMENT_INFO: Jayne et al., Aerosol Sci. Technol., 33, 49-70, 2000. Jimenez et al., J. Geophys. Res., 108(D7), 8425, doi: 10.1029/2001JD001212, 2003. Bahreini et al., J. Geophys. Res., 108, ACE 13, doi: 10.1029/2002JD003226, 2003. Drewnick et al., Aerosol Sci. Technol., 39, 637-658, 2005. DeCarlo et al., Anal. Chem., doi: 10.1021/ac061249n, 2006.
DATA_INFO: Realtime 10 s data; units: micrograms per standard cubic meter of air
UNCERTAINTY: +/- 30%
ULOD_FLAG: -7777
ULOD_VALUE: N/A
LLOD_FLAG: -8888
LLOD_VALUE: AMS_SO4=0.06, AMS_NO3=0.15, AMS_NH4=0.27, AMS_Org=0.37, AMS_Chl=0.11, AMS_Total=0.49
DM_CONTACT_INFO: Data Manager: Ken Aikin; email:Kenneth.C.Aikin@noaa.gov
PROJECT_INFO: Project Info: SENEX, June-July, 2013
STIPULATIONS_ON_USE: Use of these data require prior ok from PI.
OTHER_COMMENTS: Mass distributions available upon request.
REVISION: 0
R0: Final Data.
RB: New IE calibrations have been applied. For intermediate use only.
RA: Preliminary Data.  For in-field use only.
AOCTimewave, AMS_SO4, AMS_NO3, AMS_NH4, AMS_Org, AMS_Chl, AMS_Total, AMS_SiliconeFlag
81508,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81509,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81510,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81511,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81512,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81513,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81514,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81515,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81516,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81517,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81518,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81519,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81520,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81521,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81522,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81523,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81524,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81525,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81526,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81527,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81528,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81529,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81530,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81531,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81532,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81533,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81534,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81535,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81536,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81537,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81538,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81539,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81540,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81541,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81542,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81543,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81544,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81545,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81546,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81547,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81548,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81549,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81550,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81551,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81552,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81553,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81554,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81555,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81556,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81557,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81558,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81559,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81560,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81561,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81562,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81563,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81564,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81565,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81566,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81567,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81568,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81569,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81570,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81571,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81572,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81573,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81574,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81575,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81576,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81577,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81578,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81579,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81580,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81581,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81582,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81583,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81584,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81585,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81586,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81587,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81588,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81589,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81590,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81591,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81592,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81593,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81594,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81595,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81596,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81597,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81598,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81599,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81600,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81601,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81602,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81603,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81604,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81605,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81606,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81607,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81608,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81609,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81610,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81611,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81612,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81613,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81614,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81615,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81616,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81617,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81618,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81619,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81620,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81621,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81622,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81623,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81624,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81625,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81626,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81627,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81628,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81629,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81630,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81631,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81632,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81633,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81634,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81635,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81636,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81637,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81638,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81639,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81640,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81641,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81642,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81643,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81644,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81645,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81646,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81647,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81648,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81649,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81650,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81651,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81652,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81653,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81654,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81655,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81656,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81657,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81658,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81659,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81660,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81661,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81662,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81663,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81664,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81665,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81666,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81667,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81668,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81669,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81670,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81671,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81672,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81673,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81674,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81675,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81676,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81677,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81678,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81679,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81680,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81681,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81682,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81683,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81684,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81685,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81686,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81687,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81688,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81689,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81690,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81691,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81692,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81693,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81694,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81695,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81696,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81697,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81698,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81699,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81700,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81701,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81702,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81703,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81704,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81705,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81706,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81707,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81708,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81709,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81710,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81711,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81712,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81713,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81714,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81715,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81716,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81717,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81718,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81719,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81720,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81721,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81722,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81723,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81724,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81725,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81726,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81727,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81728,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81729,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81730,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81731,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81732,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81733,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81734,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81735,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81736,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81737,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81738,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81739,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81740,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81741,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81742,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81743,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81744,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81745,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81746,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81747,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81748,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81749,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81750,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81751,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81752,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81753,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81754,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81755,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81756,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81757,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81758,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81759,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81760,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81761,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81762,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81763,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81764,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81765,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81766,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81767,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81768,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81769,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81770,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81771,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81772,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81773,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81774,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81775,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81776,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81777,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81778,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81779,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81780,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81781,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81782,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81783,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81784,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81785,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81786,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81787,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81788,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81789,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81790,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81791,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81792,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81793,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81794,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81795,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81796,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81797,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81798,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81799,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81800,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81801,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
81802,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
